FECHA_DE_VUELO|OPERADOR|NUMERO_DE_VUELO|RUTA|ESTACION_COMPENSA|ESTACION_EMITE_HOTEL|ESTACION_EMITE_ALIMENTACION|ESTACION_EMITE_TRANSPORTE|CABINA_POR_CLASE|CLASE_SERVICIO|Motivo|COMPENSACION_EN_EUROS
09.05.2016|EX|258|SOUFRA|SOU||||Y|Q|Voluntary DB|340
09.05.2016|EX|14104|DTMFKB|DTM|DTM||DTM|Y|L|Cancelled ECR|184
09.05.2016|EX|258|SOUFRA|SOU|SOU|||Y|W|Voluntary DB|168
09.05.2016|EX|258|SOUFRA|FRA|FRA|||Y|W|Delayed|586
09.05.2016|EX|2511|CRLHAJ|CRL||||Y|Z|Involuntary DB|85
09.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|P|Delayed ECR|100
09.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|L|Delayed ECR|100
09.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|P|Delayed ECR|100
09.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|O|Delayed ECR|100
09.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|L|Delayed ECR|100
09.05.2016|EX|14680|LPLFRA|FRA||FRA||Y|K|Delayed|6
09.05.2016|EX|12841|HAMFRA|FRA|FRA|||Y|L|Delayed|117
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|H|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|O|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|H|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|H|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|B|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|L|Delayed ECR|1
09.05.2016|EX|4968|SXFTRD|SXF||SXF||Y|O|Delayed ECR|1
09.05.2016|EX|4986|SXFSTN|SXF||SXF||Y|L|Delayed|1
09.05.2016|EX|4986|SXFSTN|SXF||SXF||Y|K|Delayed|1
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|P|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|O|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|E|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|E|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|P|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|P|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|L|Cancelled ECR|100
09.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|N|Cancelled ECR|100
09.05.2016|EX|12895|FRAFKB|FRA|FRA|||C|D|Delayed ECR|100
09.05.2016|EX|12895|FRAFKB|FRA|FRA|||Y|S|Delayed ECR|100
09.05.2016|EX|14665|HAMFRA|FRA|FRA|||Y|W|Delayed ECR|157
09.05.2016|EX|12895|FRAFKB|FRA|FRA|||Y|P|Delayed ECR|100
09.05.2016|EX|12895|FRAFKB|FRA|FRA|||Y|Y|Delayed ECR|100
09.05.2016|EX|14635|STRFRA|STR||STR||Y|A|Delayed|11
09.05.2016|EX|14635|STRFRA|STR||STR||Y|K|Delayed|11
09.05.2016|EX|14635|STRFRA|STR||STR||Y|K|Delayed|11
09.05.2016|EX|14635|STRFRA|STR||STR||C|D|Delayed|11
09.05.2016|EX|14635|STRFRA|STR||STR||Y|Z|Delayed|11
09.05.2016|EX|1287|LHRCRL|LHR||||Y|U|Delayed ECR|204
09.05.2016|EX|1287|LHRCRL|LHR||||Y|U|Delayed ECR|204
09.05.2016|EX|57|MANFRA|FRA|FRA|||C|J|Delayed ECR|153
09.05.2016|EX|14326|STRFRA|FRA|FRA|||Y|V|Delayed|123
10.05.2016|EX|14166|FRALTN|FRA||FRA||Y||Voluntary DB|122
09.05.2016|EX|777|BGOFRA|FRA|FRA|||Y|U|Delayed ECR|123
09.05.2016|EX|14653|LPLFRA|LPL|LPL||LPL|C|D|Delayed|425
09.05.2016|EX|14653|LPLFRA|LPL|||LPL|Y|S|Delayed|239
09.05.2016|EX|14653|LPLFRA|LPL|LPL||LPL|C|J|Delayed|425
09.05.2016|EX|14653|LPLFRA|LPL|LPL||LPL|Y|S|Delayed|335
09.05.2016|EX|14653|LPLFRA|LPL|||LPL|Y|S|Delayed|239
09.05.2016|EX|14653|LPLFRA|LPL|LPL||LPL|Y|P|Delayed|239
09.05.2016|EX|14653|LPLFRA|LPL|LPL||LPL|C|D|Delayed|425
09.05.2016|EX|14653|LPLFRA|LPL|||LPL|Y|E|Delayed|239
09.05.2016|EX|14688|FRALPL|CGN|CGN|||Y|U|Delayed ECR|83
09.05.2016|EX|14767|FRABOH|FRA|FRA|||Y|U|Cancelled ECR|105
09.05.2016|EX|14767|FRABOH|FRA|FRA|||Y|U|Cancelled ECR|105
09.05.2016|EX|14767|FRABOH|FRA|FRA|||Y|U|Cancelled ECR|105
09.05.2016|EX|14767|FRABOH|FRA|FRA|||Y|U|Cancelled ECR|105
09.05.2016|EX|14767|FRABOH|FRA|FRA|||Y|W|Cancelled ECR|105
10.05.2016|EX|14256|ABZLTN|FRA||FRA||Y|U|Involuntary DB|6
10.05.2016|EX|14739|FRATLL|FRA||||Y|U|Cancelled ECR|120
11.05.2016|EX|2754|NCLCRL|NCL|NCL|||Y|T|Involuntary DB|340
10.05.2016|EX|2754|NCLCRL|NCL|NCL||NCL|Y|Z|Cancelled|0
10.05.2016|EX|2754|NCLCRL|NCL|||NCL|Y|P|Cancelled|0
10.05.2016|EX|2754|NCLCRL|NCL|NCL||NCL|Y|T|Cancelled|0
10.05.2016|EX|2754|NCLCRL|NCL|||NCL|Y|P|Cancelled|0
10.05.2016|EX|2754|NCLCRL|NCL|||NCL|Y|W|Cancelled|0
10.05.2016|EX|2754|NCLCRL|NCL||||Y|T|Cancelled|434
10.05.2016|EX|14740|TLLFRA|TLL|||TLL|Y|L|Cancelled ECR|416
10.05.2016|EX|14740|TLLFRA|TLL|||TLL|Y|H|Cancelled ECR|416
04.05.2016|EX|0||DSA||||Y|||213
09.05.2016|EX|2493|CRLHAJ|HAJ||||Y|U|Involuntary DB|255
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|W|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|L|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|P|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|L|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||C|J|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||C|J|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|K|Cancelled ECR|153
10.05.2016|EX|14101|FRAFKB|FRA|FRA|||Y|E|Cancelled ECR|153
10.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|865
10.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|865
10.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|865
10.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|865
10.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|865
10.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|W|Cancelled ECR|865
10.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|W|Cancelled ECR|865
10.05.2016|EX|14734|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|261
10.05.2016|EX|12601|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
10.05.2016|EX|12601|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
10.05.2016|EX|12601|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|416
10.05.2016|EX|14242|EMAFRA|EMA||EMA|EMA|C|P|Involuntary DB|41
09.05.2016|EX|2493|CRLHAJ|CRL||||Y|W|Involuntary DB|85
10.05.2016|EX|12630|DTMFRA|DTM||DTM||Y|U|Cancelled|6
10.05.2016|EX|12630|DTMFRA|DTM||DTM||Y|U|Cancelled|6
07.05.2016|EX|384|FRAPOM|FRA||||Y|T|Cancelled|255
10.05.2016|EX|12768|MUCFRA|MUC|||MUC|Y|T|Cancelled ECR|336
10.05.2016|EX|12768|MUCFRA|MUC|||MUC|Y|U|Cancelled ECR|336
10.05.2016|EX|12768|MUCFRA|MUC|||MUC|Y|Z|Cancelled ECR|336
10.05.2016|EX|14724|FRATLL|BOH|||BOH|Y|T|Cancelled ECR|448
10.05.2016|EX|1449|LUXLHR|LHR||LHR||Y|Z|Delayed|87
10.05.2016|EX|1449|LUXLHR|LHR||LHR||Y|Z|Delayed|87
10.05.2016|EX|14683|STRFRA|STR||STR||Y|U|Cancelled|11
10.05.2016|EX|14707|FRAMUC|MUC|||MUC|Y|X|Cancelled ECR|378
10.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|E|Cancelled ECR|108
10.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|Z|Cancelled ECR|108
10.05.2016|EX|14097|FRAFKB|FRA|FRA|||Y|O|Cancelled ECR|108
10.05.2016|EX|1449|LUXLHR|LHR||LHR||Y|U|Delayed|87
10.05.2016|EX|14097|FRAFKB|FRA|FRA|||C|D|Cancelled ECR|108
10.05.2016|EX|12895|FRAFKB|FRA|FRA|||Y|S|Cancelled ECR|125
10.05.2016|EX|12895|FRAFKB|FRA|FRA|||Y|V|Cancelled ECR|247
10.05.2016|EX|14733|FRATLL|BOH|||BOH|Y|G|Cancelled ECR|448
10.05.2016|EX|14635|STRFRA|STR||||Y|T|Voluntary DB|120
10.05.2016|EX|12600|FRATLL|MUC|||MUC|Y|U|Cancelled ECR|378
10.05.2016|EX|771|KEFFRA|KEF|KEF|||C|I|Delayed|697
10.05.2016|EX|771|KEFFRA|KEF||KEF||Y|Z|Delayed|289
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|U|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|N|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF||KEF||Y|A|Delayed|289
10.05.2016|EX|771|KEFFRA|KEF||||Y|A|Delayed|221
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|U|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF||KEF||C|D|Delayed|544
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|P|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF||KEF||Y|U|Delayed|289
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|U|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|KEF||Y|S|Delayed|510
10.05.2016|EX|771|KEFFRA|KEF||KEF||Y|U|Delayed|289
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|S|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|U|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|T|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|T|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF||KEF||Y|U|Delayed|289
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|U|Delayed|425
10.05.2016|EX|771|KEFFRA|KEF|KEF|KEF||Y|X|Delayed|510
10.05.2016|EX|771|KEFFRA|KEF|KEF|||Y|X|Delayed|425
10.05.2016|EX|14833|FRAFRA|FRA|FRA|||Y|S|Cancelled ECR|100
10.05.2016|EX|14833|FRAFRA|FRA|FRA|||Y|E|Cancelled ECR|100
10.05.2016|EX|12640|ABZFRA|ABZ||ABZ||Y|W|Cancelled|6
10.05.2016|EX|12640|ABZFRA|ABZ||ABZ||Y|S|Cancelled|6
09.05.2016|EX|30|FRAGLA|GLA||GLA||Y|P|Delayed|49
11.05.2016|EX|12874|FRAFKB|FRA||FRA||Y|S|Cancelled ECR|122
09.05.2016|EX|2754|NCLCRL|NCL|||NCL|Y|W|Involuntary DB|0
10.05.2016|EX|13962|FRAABZ|FRA||||Y|W|Voluntary DB|120
11.05.2016|EX|1446|LHRLUX|LHR|LHR|||Y|A|Cancelled ECR|3713
11.05.2016|EX|12807|MUCFRA|MUC||||Y|U|Voluntary DB|120
11.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|336
11.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|336
11.05.2016|EX|14731|TLLFRA|MUC|||MUC|Y|S|Cancelled ECR|171
11.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|L|Cancelled ECR|416
11.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|T|Cancelled ECR|336
11.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|U|Delayed ECR|378
11.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|X|Delayed ECR|378
11.05.2016|EX|14707|FRAMUC|MUC|||MUC|Y|E|Delayed|261
11.05.2016|EX|2883|EDICRL|EDI||||Y|W|Delayed|255
11.05.2016|EX|2883|EDICRL|EDI||||Y|V|Delayed|255
11.05.2016|EX|2883|EDICRL|EDI||||C|D|Delayed|493
11.05.2016|EX|2883|EDICRL|EDI||||Y|U|Delayed|255
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|T|Delayed|6
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|T|Delayed|6
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|U|Delayed|6
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|U|Delayed|6
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|U|Delayed|6
11.05.2016|EX|14592|DTMFRA|DTM||DTM||Y|U|Delayed|6
11.05.2016|EX|5067|DRSSXF|DRS||||Y|L|Delayed|0
10.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|U|Cancelled ECR|378
10.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|U|Cancelled ECR|378
10.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|Z|Cancelled ECR|378
11.05.2016|EX|14133|NWIDTM|NWI||||Y|W|Voluntary DB|120
11.05.2016|EX|12624|DTMFRA|FRA||FRA||Y|S|Delayed ECR|10
11.05.2016|EX|4893|STNSXF|STN||STN||Y|Q|Cancelled|55
11.05.2016|EX|4893|STNSXF|STN||STN||Y|O|Cancelled|55
11.05.2016|EX|4893|STNSXF|STN||STN||Y|L|Cancelled|55
11.05.2016|EX|951|LHRSNN|LHR|LHR|||Y|V|Cancelled|232
11.05.2016|EX|951|LHRSNN|LHR|LHR|||Y|W|Cancelled|232
11.05.2016|EX|951|LHRSNN|LHR|LHR|||Y|T|Cancelled|232
11.05.2016|EX|951|LHRSNN|LHR|LHR|||Y|L|Cancelled|232
11.05.2016|EX|57|MANFRA|FRA|FRA|||Y|T|Delayed ECR|123
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|U|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|U|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|S|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|S|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|S|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|S|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|T|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|U|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|U|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|U|Delayed|5
11.05.2016|EX|771|KEFFRA|FRA||FRA||Y|T|Delayed|5
12.05.2016|EX|14310|FRASTR|FRA||||Y|G|Voluntary DB|0
12.05.2016|EX|14079|ABZSTR|ABZ||ABZ||Y|W|Voluntary DB|132
12.05.2016|EX|14310|FRASTR|FRA||||Y|G|Voluntary DB|120
12.05.2016|EX|2787|LHRCRL|LHR||LHR||Y|E|Delayed ECR|2
12.05.2016|EX|1743|EXTLHR|EXT||EXT||Y|U|Cancelled|17
12.05.2016|EX|1743|EXTLHR|EXT||EXT||Y|E|Cancelled|17
12.05.2016|EX|1743|EXTLHR|EXT||EXT||Y|S|Cancelled|17
12.05.2016|EX|1743|EXTLHR|EXT||EXT||Y|U|Cancelled|17
12.05.2016|EX|4863|STNSXF|STN||||Y|L|Cancelled|0
12.05.2016|EX|4863|STNSXF|STN||||Y|L|Cancelled|0
12.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|U|Delayed|34
12.05.2016|EX|12558|SXFFRA|FRA|FRA|||Y|W|Delayed|153
12.05.2016|EX|12558|SXFFRA|FRA|FRA|||Y|W|Delayed|153
12.05.2016|EX|12558|SXFFRA|FRA|FRA|||Y|Z|Delayed|153
12.05.2016|EX|4863|STNSXF|STN||||Y|S|Cancelled|0
12.05.2016|EX|4863|STNSXF|STN||||Y|K|Cancelled|0
12.05.2016|EX|4863|STNSXF|STN||||Y|S|Cancelled|0
12.05.2016|EX|4863|STNSXF|STN||||Y|W|Cancelled|0
12.05.2016|EX|4863|STNSXF|STN||||Y|S|Cancelled|0
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|U|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|W|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|U|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|L|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|Y|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|W|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|P|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|Z|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|Z|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|X|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|S|Delayed|10
12.05.2016|EX|12574|FRASTN|FRA||FRA||Y|S|Delayed|10
12.05.2016|EX|2490|HAJCRL|HAJ||||Y|Z|Delayed|0
13.05.2016|EX|1563|LKZLHR|LKZ||||Y||Voluntary DB|2380
13.05.2016|EX|1563|LKZLHR|LKZ||||Y||Voluntary DB|1275
12.05.2016|EX|13920|MHZFRA|MHZ||MHZ||Y|E|Cancelled|9
12.05.2016|EX|13920|MHZFRA|MHZ||MHZ||C|O|Cancelled|9
12.05.2016|EX|12579|STNDTM|STN|STN|||Y|U|Cancelled|454
12.05.2016|EX|1560|LHRLKZ|LHR|LHR|||Y|U|Involuntary DB|483
12.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|V|Delayed|0
12.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|K|Delayed|0
12.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|K|Delayed|0
12.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|W|Delayed|0
12.05.2016|EX|12579|STNDTM|STN||||C|I|Cancelled|0
13.05.2016|EX|12556|FRASXF|FRA||FRA||Y|X|Delayed|6
13.05.2016|EX|12556|FRASXF|FRA||FRA||Y|H|Delayed|6
13.05.2016|EX|12556|FRASXF|FRA||FRA||Y|U|Delayed|6
01.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|V|Delayed|0
01.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|W|Delayed|0
01.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|L|Delayed|0
01.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|K|Delayed|0
01.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|E|Delayed|0
13.05.2016|EX|14733|FRATLL|FRA||FRA||Y|S|Delayed|6
13.05.2016|EX|780|BZZFRA|FRA|FRA|FRA||C|I|Delayed ECR|133
13.05.2016|EX|780|BZZFRA|FRA|FRA|FRA||C|I|Delayed ECR|151
13.05.2016|EX|4890||STN||STN||Y|O|Delayed|1
13.05.2016|EX|4890||STN||STN||Y|O|Delayed|1
13.05.2016|EX|4890||STN||STN||Y|L|Delayed|1
13.05.2016|EX|13876|FRAKTW|FRA||FRA||Y|S|Delayed|6
13.05.2016|EX|14734|TLLFRA|TLL||TLL||Y|W|Delayed|3
13.05.2016|EX|14734|TLLFRA|TLL||TLL||Y|U|Delayed|3
13.05.2016|EX|14734|TLLFRA|TLL||TLL||Y|U|Delayed|3
13.05.2016|EX|207|LEJFRA|FRA|FRA|FRA||Y|T|Delayed ECR|147
13.05.2016|EX|1704|LHRCWL|LHR||LHR||Y|N|Delayed|2
13.05.2016|EX|1692|LHRRMS|LHR||LHR||Y|T|Delayed|206
13.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|U|Cancelled|538
13.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|N|Cancelled|419
13.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|S|Cancelled|419
13.05.2016|EX|207|LEJFRA|FRA||FRA||Y|P|Delayed ECR|10
13.05.2016|EX|14761|FRABOH|BOH|||BOH|Y|U|Cancelled|448
13.05.2016|EX|14761|FRABOH|BOH|||BOH|Y|X|Cancelled|448
13.05.2016|EX|789|BHXFRA|FRA|FRA|||Y|U|Delayed ECR|183
13.05.2016|EX|14127|MUCFRA|FRA||FRA||Y|T|Delayed ECR|10
13.05.2016|EX|14127|MUCFRA|FRA|FRA|||Y|H|Delayed ECR|123
14.05.2016|EX|14730|FRATLL|MUC|||MUC|Y|U|Delayed ECR|378
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|X|Cancelled ECR|336
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|T|Cancelled ECR|336
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|W|Cancelled ECR|416
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|336
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|336
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
14.05.2016|EX|14731|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|336
14.05.2016|EX|1740|LHREXT|LHR||||Y|W|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|L|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|W|Delayed|148
14.05.2016|EX|1740|LHREXT|LHR||||Y|Z|Delayed|148
14.05.2016|EX|1740|LHREXT|LHR||||Y|K|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|P|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|O|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|U|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|U|Delayed|148
14.05.2016|EX|1740|LHREXT|LHR||||Y|U|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|U|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|U|Delayed|204
14.05.2016|EX|1740|LHREXT|LHR||||Y|S|Delayed|148
14.05.2016|EX|12841|HAMFRA|FRA|FRA|||Y|S|Delayed ECR|123
14.05.2016|EX|14131|DTMNWI|DTM||DTM||Y|T|Delayed ECR|6
14.05.2016|EX|14131|DTMNWI|DTM|DTM|||Y|T|Delayed ECR|142
14.05.2016|EX|14131|DTMNWI|DTM|DTM|||Y|T|Delayed ECR|163
14.05.2016|EX|14131|DTMNWI|DTM|DTM|||Y|P|Delayed ECR|163
14.05.2016|EX|14131|DTMNWI|DTM|DTM|||Y|L|Delayed ECR|142
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|U|Cancelled|228
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|U|Cancelled|228
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|W|Cancelled|228
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|V|Cancelled|228
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|U|Cancelled|228
14.05.2016|EX|14326|STRFRA|STR||STR||Y|G|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|G|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|G|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|G|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|T|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|P|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|W|Cancelled|11
14.05.2016|EX|14326|STRFRA|STR||STR||Y|G|Cancelled|11
14.05.2016|EX|14133|NWIDTM|NWI|NWI|||Y|S|Cancelled ECR|57
14.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|Y|Cancelled|4
14.05.2016|EX|30|FRAGLA|FRA||||C|I|Voluntary DB|1530
15.05.2016|EX|780|BZZFRA|BZZ||BZZ|BZZ|Y|W|Involuntary DB|503
16.05.2016|EX|1878|TXLLHR|TXL||||Y|U|Involuntary DB|170
15.05.2016|EX|1350|LHRSVG|LHR||LHR||Y|U|Delayed|121
15.05.2016|EX|1350|LHRSVG|LHR||LHR||Y|P|Delayed|121
15.05.2016|EX|1350|LHRSVG|LHR||||Y|U|Delayed|119
15.05.2016|EX|1350|LHRSVG|LHR||LHR||Y|T|Delayed|121
15.05.2016|EX|1350|LHRSVG|LHR||LHR||Y|P|Delayed|121
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|U|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|W|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|E|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|T|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|L|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|O|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|P|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|V|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|E|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|K|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|T|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|U|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|U|Delayed|206
15.05.2016|EX|1740|LHREXT|LHR||LHR||Y|U|Delayed|149
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|W|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|Z|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|240|FRALEJ|FRA||FRA||Y|O|Delayed|10
15.05.2016|EX|243|LEJFRA|FRA|FRA|||Y|T|Delayed|153
15.05.2016|EX|14131|DTMNWI|DTM|DTM||DTM|Y|S|Involuntary DB|283
15.05.2016|EX|429|FRACRL|FRA||FRA||Y|S|Voluntary DB|316
